Flight_DateTime,Airport_Code,Latitude,Longitude,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2024-09-24T08:00,LEJ,51.423889,12.236389,14.793499946594238,95.0,13.99991512298584,14.089181900024414,100.0,5.399999618530273,5.399999618530273,0.0,0.0,0.0,63.0,1005.7999877929688,990.194091796875,100.0,70.0,100.0,100.0,900.0,0.0,0.03225014731287956,0.08421003818511963,13.755578994750977,20.746122360229492,24.863466262817383,29.478260040283203,227.12110900878906,231.34017944335938,235.61959838867188,241.55715942382812,25.19999885559082,13.993499755859375,13.593500137329102,13.293499946594238,15.393499374389648,15.743499755859375,17.14349937438965,17.043498992919922,0.3720000088214874,0.3659999966621399,0.3179999887943268,0.17599999904632568,0.14900000393390656
2024-09-24T08:05,SZG,47.79330063,13.00430012,14.011000633239746,87.0,11.880654335021973,13.575246810913086,15.0,0.0,0.0,0.0,0.0,0.0,61.0,1010.5,960.4577026367188,94.0,12.0,89.0,0.0,17300.0,0.0,0.06844554841518402,0.20818209648132324,6.989935874938965,12.599998474121094,13.089353561401367,11.384199142456055,145.49142456054688,143.13002014160156,148.49578857421875,161.56495666503906,12.59999942779541,13.56100082397461,13.461000442504883,13.16100025177002,14.961000442504883,14.011000633239746,15.011000633239746,14.761000633239746,0.3370000123977661,0.33899998664855957,0.34200000762939453,0.32600000500679016,0.328000009059906
2024-09-24T09:40,MLA,35.857498,14.4775,24.970001220703125,67.0,18.418733596801758,26.975353240966797,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.2000122070312,1008.5022583007812,47.0,47.0,0.0,0.0,49140.0,0.20000001788139343,0.37593966722488403,1.0431594848632812,7.594208240509033,10.685391426086426,10.883675575256348,11.384198188781738,328.57049560546875,327.3807678222656,325.78424072265625,325.3047790527344,23.399999618530273,23.07000160217285,22.270000457763672,21.470001220703125,30.32000160217285,25.1200008392334,22.970001220703125,25.32000160217285,0.23600000143051147,0.24699999392032623,0.23399999737739563,0.23800000548362732,0.2750000059604645
2024-09-24T10:05,IST,41.261297,28.741951,22.41349983215332,71.0,16.89657211303711,23.64246368408203,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.5,1002.3469848632812,52.0,52.0,0.0,0.0,45240.0,0.3400000035762787,0.3574000298976898,0.7862405776977539,8.766572952270508,12.181625366210938,12.522619247436523,12.522619247436523,19.179105758666992,18.97051239013672,18.4350528717041,18.4350528717041,25.19999885559082,20.363500595092773,19.66349983215332,18.863500595092773,24.013500213623047,20.263500213623047,17.863500595092773,19.813501358032227,0.23100000619888306,0.23600000143051147,0.24400000274181366,0.25099998712539673,0.22200000286102295
2024-09-24T08:20,POZ,52.421001,16.8263,16.91750144958496,65.0,10.294597625732422,15.458608627319336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.7000122070312,995.106689453125,28.0,0.0,0.0,28.0,56060.0,0.0,0.18424487113952637,0.6752066612243652,10.691452980041504,16.039201736450195,17.33989715576172,29.515607833862305,135.00010681152344,135.90928649902344,138.36654663085938,149.9951629638672,22.319997787475586,15.667499542236328,15.167499542236328,14.967499732971191,18.86750030517578,14.167499542236328,14.917499542236328,16.66750144958496,0.24199999868869781,0.24400000274181366,0.24699999392032623,0.2590000033378601,0.28299999237060547
2024-09-24T08:00,HAJ,52.46110153,9.685079575,16.443500518798828,84.0,13.731559753417969,16.69083023071289,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1004.4000244140625,998.2610473632812,100.0,0.0,100.0,100.0,23660.0,0.0,0.07921262830495834,0.2994699478149414,6.569382667541504,9.957108497619629,13.319999694824219,16.119800567626953,189.46224975585938,192.52879333496094,198.92474365234375,203.70265197753906,10.079999923706055,15.493499755859375,15.293499946594238,14.993499755859375,17.543498992919922,15.643499374389648,15.693499565124512,15.743499755859375,0.16699999570846558,0.16599999368190765,0.164000004529953,0.1809999942779541,0.1550000011920929
2024-09-24T08:00,DUS,51.289501,6.76678,15.312999725341797,85.0,12.805228233337402,13.73143196105957,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0999755859375,999.8297729492188,6.0,6.0,0.0,0.0,10600.0,0.03999999910593033,0.11415252089500427,0.2612212896347046,16.919998168945312,22.105751037597656,23.14912223815918,22.78475570678711,204.0,201.0,201.0,198.0,26.280000686645508,13.96299934387207,13.96299934387207,13.11299991607666,16.149999618530273,15.487000465393066,16.136999130249023,17.23699951171875,0.15299999713897705,0.1599999964237213,0.16599999368190765,0.18700000643730164,0.15399999916553497
2024-09-24T10:05,SVQ,37.417999,-5.89311,20.782499313354492,53.0,10.85478687286377,20.526933670043945,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1018.0,1014.8114624023438,100.0,0.0,100.0,100.0,68660.0,0.07999999821186066,0.25093358755111694,1.1538763046264648,3.5638179779052734,3.826852560043335,4.072935104370117,4.072935104370117,224.99989318847656,228.81417846679688,224.99989318847656,224.99989318847656,9.0,18.732500076293945,18.032499313354492,17.13249969482422,26.38249969482422,22.63249969482422,21.432498931884766,24.732500076293945,0.024000000208616257,0.027000000700354576,0.04100000113248825,0.07500000298023224,0.12800000607967377
2024-09-24T10:30,ESB,40.12810135,32.99509811,20.247499465942383,49.0,9.188394546508789,18.649696350097656,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.2999877929688,912.0249633789062,77.0,57.0,55.0,3.0,71180.0,0.10999999940395355,0.3504953980445862,1.211592674255371,9.5042724609375,11.019763946533203,11.019763946533203,11.019763946533203,232.6959686279297,231.63247680664062,231.63247680664062,231.63247680664062,17.639999389648438,17.897499084472656,17.297500610351562,16.497499465942383,26.547500610351562,19.447500228881836,15.397500038146973,18.747499465942383,0.10700000077486038,0.11699999868869781,0.12200000137090683,0.15299999713897705,0.20000000298023224
2024-09-24T08:10,MUC,48.353802,11.7861,13.991499900817871,84.0,11.330307006835938,12.195043563842773,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1009.7999877929688,957.0795288085938,98.0,25.0,95.0,0.0,24900.0,0.0,0.1205291673541069,0.2559075355529785,15.13713264465332,21.60300064086914,22.737070083618164,23.87155532836914,244.65386962890625,246.42527770996094,246.68226623535156,246.9148406982422,25.559999465942383,13.041500091552734,12.641499519348145,12.141499519348145,14.741499900817871,13.791500091552734,14.741499900817871,14.291500091552734,0.3199999928474426,0.32199999690055847,0.32499998807907104,0.3050000071525574,0.3100000023841858
2024-09-24T08:10,MUC,48.13779831,11.69029999,14.337000846862793,79.0,10.742609977722168,12.560258865356445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1009.7999877929688,949.075439453125,80.0,0.0,80.0,0.0,35900.0,0.0,0.12557478249073029,0.3434797525405884,13.77911376953125,19.272613525390625,20.68355941772461,22.104116439819336,236.72509765625,237.20046997070312,238.52320861816406,239.67648315429688,24.84000015258789,13.28700065612793,12.88700008392334,12.38700008392334,15.087000846862793,13.53700065612793,14.337000846862793,13.837000846862793,0.31700000166893005,0.3199999928474426,0.3230000138282776,0.3089999854564667,0.3160000145435333
2024-09-24T08:30,MXP,45.6306,8.72811,15.758500099182129,91.0,14.292243957519531,16.37156105041504,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1010.5,984.4989013671875,100.0,51.0,7.0,100.0,7220.0,0.0,0.12300004810094833,0.16125190258026123,5.447788238525391,6.519876956939697,6.519876956939697,6.725354194641113,352.4054260253906,353.659912109375,353.659912109375,344.475830078125,12.959999084472656,14.458499908447266,13.958499908447266,13.958499908447266,17.85849952697754,16.35849952697754,16.758501052856445,18.558500289916992,0.3540000021457672,0.3569999933242798,0.3619999885559082,0.3630000054836273,0.35600000619888306
2024-09-24T10:15,AGP,36.6749,-4.49911,24.871000289916992,39.0,9.970767974853516,22.2365665435791,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1016.4000244140625,1015.119384765625,100.0,0.0,0.0,100.0,75900.0,0.12999999523162842,0.3953506648540497,1.9179595708847046,18.08977508544922,28.35785484313965,29.354904174804688,29.853965759277344,301.15924072265625,303.0848693847656,303.4952087402344,303.6900939941406,36.71999740600586,22.921001434326172,22.121000289916992,21.22100067138672,29.571001052856445,24.72100067138672,24.121000289916992,25.371000289916992,0.15000000596046448,0.15800000727176666,0.17100000381469727,0.18700000643730164,0.22100000083446503
2024-09-24T10:25,LIS,38.7813,-9.13592,20.41899871826172,71.0,14.983814239501953,20.368412017822266,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1017.9000244140625,1005.2022705078125,94.0,82.0,49.0,47.0,43940.0,0.05999999865889549,0.1933395266532898,0.696052074432373,11.753876686096191,18.03236961364746,19.16133689880371,19.813087463378906,242.65020751953125,243.94656372070312,244.39785766601562,245.29759216308594,25.559999465942383,18.91899871826172,18.2189998626709,17.41899871826172,22.618999481201172,20.068998336791992,19.2189998626709,21.9689998626709,0.1599999964237213,0.164000004529953,0.17399999499320984,0.1860000044107437,0.2240000069141388
2024-09-24T08:40,VIE,48.110298,16.5697,16.672000885009766,83.0,13.770782470703125,17.222986221313477,68.0,0.4000000059604645,0.4000000059604645,0.0,0.0,0.0,80.0,1009.2000122070312,987.8232421875,100.0,0.0,93.0,100.0,21520.0,0.0,0.0875810906291008,0.3228362798690796,4.582051753997803,4.843304634094238,5.154415130615234,4.379589080810547,44.99989700317383,41.98712921142578,24.775121688842773,9.462247848510742,8.279999732971191,15.621999740600586,15.321999549865723,14.92199993133545,18.422000885009766,16.722000122070312,17.422000885009766,17.37200164794922,0.2669999897480011,0.2669999897480011,0.2680000066757202,0.27799999713897705,0.31299999356269836
2024-09-24T08:10,FMO,52.134602,7.68483,14.580500602722168,84.0,11.907161712646484,14.377983093261719,70.0,0.0,0.0,0.0,0.0,0.0,3.0,1004.0,998.416015625,73.0,65.0,57.0,0.0,18800.0,0.0,0.09062644094228745,0.2658296823501587,5.447788238525391,7.920000076293945,8.647496223449707,15.978484153747559,172.4054412841797,180.0,182.38589477539062,202.52061462402344,12.959999084472656,13.380499839782715,12.880499839782715,12.480500221252441,15.630499839782715,13.930500030517578,14.030500411987305,15.530500411987305,0.11400000005960464,0.11500000208616257,0.11500000208616257,0.11299999803304672,0.125
2024-09-24T08:05,STR,48.68989944,9.221960068,14.654500007629395,74.0,10.06965160369873,12.180843353271484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1008.7000122070312,965.192626953125,16.0,0.0,16.0,0.0,41140.0,0.0,0.13753925263881683,0.43407559394836426,17.208602905273438,27.103002548217773,29.6382999420166,31.90217399597168,217.34942626953125,219.61065673828125,220.0728302001953,220.8817138671875,31.68000030517578,13.554500579833984,13.054500579833984,12.554500579833984,16.054500579833984,13.954500198364258,14.854499816894531,15.454500198364258,0.3059999942779541,0.30799999833106995,0.3109999895095825,0.3059999942779541,0.28999999165534973
2024-09-24T08:35,AMS,52.308601,4.76389,13.491499900817871,94.0,12.544419288635254,11.088312149047852,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1002.2000122070312,1001.4838256835938,100.0,100.0,0.0,0.0,6340.0,0.029999999329447746,0.0401046946644783,0.0928952693939209,21.959999084472656,27.71990966796875,29.02826499938965,31.68505096435547,195.0,196.0,196.0,197.0,32.39999771118164,12.341499328613281,12.341499328613281,11.691499710083008,14.850000381469727,14.272000312805176,16.272001266479492,16.772001266479492,0.30300000309944153,0.30399999022483826,0.3059999942779541,0.31700000166893005,0.33399999141693115
2024-09-24T10:15,ATH,37.936401,23.9445,26.717500686645508,35.0,9.989155769348145,26.155864715576172,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1017.0999755859375,1007.765625,68.0,0.0,68.0,0.0,76480.0,0.15000000596046448,0.524531900882721,2.279604434967041,10.163227081298828,10.948972702026367,10.805997848510742,10.495713233947754,67.06787109375,62.59251022338867,60.0184440612793,59.036319732666016,20.880001068115234,24.067501068115234,23.36750030517578,22.467500686645508,36.31749725341797,27.91750144958496,23.067501068115234,24.717500686645508,0.12800000607967377,0.16300000250339508,0.1979999989271164,0.2290000021457672,0.296999990940094
2024-09-24T08:35,LJU,46.223701,14.4576,14.574000358581543,96.0,13.943099975585938,15.620553970336914,0.0,0.6000000238418579,0.5,0.10000000149011612,0.0,0.0,80.0,1010.2999877929688,966.484130859375,100.0,100.0,100.0,0.0,2880.0,0.0,0.028670361265540123,0.06642210483551025,1.6099690198898315,5.001279830932617,6.915374279022217,8.161764144897461,116.56498718261719,120.25635528564453,128.6598358154297,138.57643127441406,9.359999656677246,14.074000358581543,13.87399959564209,13.673999786376953,14.923999786376953,14.62399959564209,15.02400016784668,15.27400016784668,0.328000009059906,0.328000009059906,0.2919999957084656,0.23100000619888306,0.26499998569488525
2024-09-24T08:45,CDG,49.012798,2.55,14.169499397277832,88.0,12.210245132446289,12.260488510131836,85.0,0.20000000298023224,0.20000000298023224,0.0,0.0,0.0,61.0,1005.4000244140625,992.4697265625,100.0,95.0,99.0,100.0,14060.0,0.0,0.04905557259917259,0.19414687156677246,17.819089889526367,30.106849670410156,33.74027633666992,37.51261901855469,224.99989318847656,228.8786163330078,230.19447326660156,232.80010986328125,33.119998931884766,13.519499778747559,13.019499778747559,12.619500160217285,14.319499969482422,14.769499778747559,15.719499588012695,16.91950035095215,0.3140000104904175,0.3140000104904175,0.3109999895095825,0.27000001072883606,0.22300000488758087
2024-09-24T09:50,OTP,44.5711111,26.085,24.113000869750977,40.0,9.671527862548828,23.148839950561523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.7000122070312,1006.7764282226562,0.0,0.0,0.0,0.0,75900.0,0.1899999976158142,0.42296820878982544,1.8030222654342651,8.350137710571289,9.53150463104248,9.957108497619629,10.041354179382324,97.43131256103516,100.88548278808594,102.52880096435547,104.53450012207031,15.119998931884766,21.713001251220703,21.01300048828125,20.113000869750977,28.863000869750977,20.463001251220703,18.113000869750977,19.062999725341797,0.16200000047683716,0.16699999570846558,0.17399999499320984,0.19499999284744263,0.21400000154972076
2024-09-24T10:00,VLC,39.4893,-0.481625,23.83650016784668,45.0,11.188918113708496,22.531766891479492,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1014.0,1007.1456909179688,100.0,0.0,100.0,100.0,75440.0,0.1599999964237213,0.3014557361602783,1.62546968460083,11.440978050231934,16.327497482299805,16.676977157592773,18.356470108032227,257.275634765625,255.96372985839844,256.2637023925781,258.6900939941406,23.759998321533203,22.436498641967773,21.736499786376953,20.936498641967773,25.186498641967773,22.686498641967773,22.08650016784668,23.486499786376953,0.2750000059604645,0.2770000100135803,0.28200000524520874,0.28700000047683716,0.23499999940395355
2024-09-24T10:25,OPO,41.24810028,-8.681389809,16.6564998626709,92.0,15.350311279296875,15.712169647216797,100.0,1.7000000476837158,1.7000000476837158,0.0,0.0,0.0,61.0,1015.5999755859375,1009.0405883789062,100.0,82.0,99.0,0.0,7460.0,0.05000000447034836,0.05009836703538895,0.15175855159759521,18.861387252807617,31.782108306884766,39.1606559753418,49.36727523803711,166.7594757080078,170.21766662597656,173.1363983154297,182.5076446533203,37.79999923706055,15.806500434875488,15.306500434875488,15.206500053405762,16.806499481201172,16.85650062561035,18.056499481201172,19.9064998626709,0.335999995470047,0.3269999921321869,0.26499998569488525,0.2329999953508377,0.27300000190734863
2024-09-24T09:55,IBZ,38.872898,1.37312,24.22300148010254,78.0,20.14310646057129,25.7950439453125,15.0,0.10000000149011612,0.0,0.10000000149011612,0.0,0.0,3.0,1013.9000244140625,1013.201416015625,100.0,39.0,67.0,100.0,30760.0,0.12999999523162842,0.20633696019649506,0.6650152206420898,16.19999885559082,22.104116439819336,22.608457565307617,23.113008499145508,233.13002014160156,232.94338989257812,232.7650909423828,232.5945587158203,31.68000030517578,22.873001098632812,22.17300033569336,21.273000717163086,25.773000717163086,24.072999954223633,23.623001098632812,24.42300033569336,0.16599999368190765,0.17000000178813934,0.17399999499320984,0.1899999976158142,0.23000000417232513
2024-09-24T08:25,LUX,49.6233333,6.2044444,12.4350004196167,92.0,11.170829772949219,11.904769897460938,82.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.0,51.0,1006.0999755859375,962.3762817382812,100.0,100.0,0.0,0.0,6800.0,0.05999999865889549,0.048616230487823486,0.11560988426208496,6.119999885559082,16.84247589111328,17.637426376342773,22.42874526977539,204.0,204.0,204.0,204.0,17.280000686645508,11.635000228881836,11.635000228881836,10.9350004196167,14.550000190734863,13.155000686645508,14.405000686645508,15.005000114440918,0.35600000619888306,0.3490000069141388,0.28200000524520874,0.24799999594688416,0.2409999966621399
2024-09-24T08:40,BRU,50.90140152,4.48443985,14.885000228881836,80.0,11.465457916259766,12.975234985351562,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1003.2000122070312,998.9273681640625,100.0,100.0,0.0,0.0,14420.0,0.03999999910593033,0.09705144912004471,0.3388756513595581,16.19999885559082,23.509288787841797,24.61890411376953,25.632848739624023,194.0,197.0,197.0,201.0,29.15999984741211,13.585000038146973,13.585000038146973,12.635000228881836,16.600000381469727,14.767499923706055,15.867499351501465,17.017499923706055,0.2639999985694885,0.2639999985694885,0.26499998569488525,0.26600000262260437,0.28299999237060547
2024-09-24T10:15,MAD,40.471926,-3.56264,18.236499786376953,44.0,5.7768425941467285,16.287782669067383,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1015.7000122070312,947.9151000976562,100.0,0.0,99.0,100.0,75320.0,0.07000000774860382,0.25822684168815613,1.174121618270874,6.162207126617432,7.636752605438232,7.695919990539551,7.695919990539551,186.70974731445312,188.13002014160156,190.7842559814453,190.7842559814453,15.119998931884766,16.436498641967773,15.83650016784668,15.036499977111816,23.386499404907227,18.2864990234375,18.5364990234375,21.386499404907227,0.17000000178813934,0.17499999701976776,0.18000000715255737,0.17399999499320984,0.18199999630451202
2024-09-24T08:55,BER,52.351389,13.493889,15.730500221252441,83.0,12.850162506103516,16.442150115966797,23.0,0.0,0.0,0.0,0.0,0.0,3.0,1004.4000244140625,999.1900634765625,100.0,53.0,100.0,59.0,18620.0,0.0,0.10181022435426712,0.3040684461593628,1.2979984283447266,1.6099690198898315,4.896529197692871,9.832679748535156,236.30990600585938,243.4350128173828,287.1028137207031,293.74951171875,7.199999809265137,14.580500602722168,14.480500221252441,14.380499839782715,17.930500030517578,15.080500602722168,16.180500030517578,16.83049964904785,0.14800000190734863,0.15000000596046448,0.15700000524520874,0.16899999976158142,0.15700000524520874
2024-09-24T10:05,TLL,59.41329956,24.83279991,20.23900032043457,54.0,10.63187313079834,18.284469604492188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.0999755859375,1004.5297241210938,9.0,12.0,27.0,72.0,55640.0,0.14000001549720764,0.29077333211898804,1.0921651124954224,14.75999927520752,19.039199829101562,19.82943344116211,20.523157119750977,166.0,164.64981079101562,164.19741821289062,164.7448272705078,30.96000099182129,18.03499984741211,17.334999084472656,16.434999465942383,20.299999237060547,16.53499984741211,13.1850004196167,14.385000228881836,0.2759999930858612,0.27799999713897705,0.28200000524520874,0.29100000858306885,0.3149999976158142
2024-09-24T09:30,MAN,53.349375,-2.279521,12.58899974822998,85.0,10.133580207824707,10.169390678405762,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1003.7999877929688,995.678466796875,97.0,97.0,0.0,0.0,20300.0,0.0,0.0967884436249733,0.21897757053375244,16.96589469909668,23.0062255859375,24.269983291625977,25.20256996154785,287.2815856933594,290.1363830566406,290.8545227050781,291.80145263671875,27.719999313354492,11.538999557495117,11.038999557495117,10.43899917602539,13.638999938964844,12.93899917602539,13.138999938964844,13.43899917602539,0.3070000112056732,0.3089999854564667,0.3149999976158142,0.328000009059906,0.3440000116825104
2024-09-24T08:40,ZRH,47.458056,8.548056,14.021499633789062,84.0,11.359688758850098,13.524738311767578,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1010.7000122070312,961.6690063476562,100.0,44.0,100.0,100.0,25960.0,0.0,0.08313854038715363,0.2564049959182739,6.287129878997803,11.298495292663574,14.186923027038574,17.102840423583984,203.62939453125,210.6505889892578,215.70677185058594,220.7320098876953,11.519999504089355,13.271499633789062,12.9714994430542,12.4714994430542,14.021499633789062,13.2214994430542,13.771499633789062,14.671500205993652,0.31700000166893005,0.3190000057220459,0.32199999690055847,0.3140000104904175,0.30000001192092896
2024-09-24T09:55,VNO,54.634102,25.285801,19.934499740600586,52.0,9.784749984741211,17.84041404724121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.0,991.8936157226562,24.0,0.0,0.0,24.0,25740.0,0.1899999976158142,0.3053111433982849,1.1184548139572144,14.039999961853027,21.754863739013672,22.781673431396484,24.2297306060791,178.0,180.0,180.0,181.0,26.639999389648438,18.134498596191406,18.134498596191406,17.684499740600586,23.899999618530273,16.902000427246094,15.20199966430664,15.20199966430664,0.1770000010728836,0.18299999833106995,0.19099999964237213,0.2150000035762787,0.2370000034570694
2024-09-24T09:55,BCN,41.2971,2.07846,20.687000274658203,80.0,17.11294937133789,23.105947494506836,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1012.9000244140625,1012.6646118164062,78.0,53.0,53.0,1.0,23880.0,0.07999999821186066,0.18855074048042297,0.4879477024078369,0.7199999690055847,1.0800000429153442,1.0182337760925293,4.0249223709106445,90.0,360.0,315.0000915527344,243.4350128173828,5.759999752044678,19.187000274658203,18.48699951171875,17.886999130249023,23.886999130249023,20.536998748779297,20.586999893188477,22.136999130249023,0.24799999594688416,0.24899999797344208,0.24699999392032623,0.23800000548362732,0.2290000021457672
2024-09-24T08:40,BSL,47.59,7.529167,14.817500114440918,83.0,11.957342147827148,14.578901290893555,43.0,0.0,0.0,0.0,0.0,0.0,3.0,1010.2999877929688,978.662353515625,100.0,0.0,100.0,0.0,32080.0,0.0,0.0773794874548912,0.2867887020111084,5.804825305938721,11.681986808776855,15.281989097595215,20.466245651245117,187.1249237060547,213.69009399414062,223.0908660888672,230.7106170654297,9.0,14.467499732971191,14.067500114440918,13.667499542236328,14.717499732971191,14.067500114440918,14.817500114440918,15.667499542236328,0.33000001311302185,0.3319999873638153,0.3310000002384186,0.2980000078678131,0.3190000057220459
2024-09-24T15:50,YUL,45.47060013,-73.74079895,19.63249969482422,60.0,11.654394149780273,18.00620460510254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.2000122070312,1017.6326293945312,2.0,2.0,0.0,0.0,33000.0,0.0,0.35692673921585083,0.9146946668624878,16.904672622680664,21.897945404052734,17.748077392578125,22.21815299987793,116.56498718261719,117.4074935913086,117.09547424316406,130.3998260498047,24.84000015258789,16.43899917602539,16.23900032043457,14.600000381469727,20.700000762939453,17.75,16.899999618530273,18.399999618530273,0.2840000092983246,0.2919999957084656,0.296999990940094,0.30399999022483826,0.35100001096725464
2024-09-24T08:50,BRE,53.047501,8.78667,15.082500457763672,85.0,12.579178810119629,14.437139511108398,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1004.0999755859375,1003.7430419921875,100.0,0.0,100.0,100.0,18920.0,0.0,0.09938996285200119,0.2573894262313843,9.983105659484863,13.202726364135742,13.684735298156738,19.4699764251709,205.64096069335938,205.86630249023438,206.5649871826172,213.69009399414062,16.919998168945312,14.032500267028809,13.632500648498535,13.232500076293945,16.032499313354492,14.832500457763672,15.332500457763672,15.532500267028809,0.24899999797344208,0.25,0.24500000476837158,0.257999986410141,0.26600000262260437
2024-09-24T16:50,YYZ,43.67720032,-79.63059998,18.1304988861084,99.0,17.97056007385254,19.012954711914062,64.0,0.0,0.0,0.0,0.0,0.0,3.0,1013.0,992.9240112304688,100.0,100.0,99.0,99.0,12200.0,0.0,0.04341403767466545,0.02081441879272461,13.849475860595703,19.245697021484375,21.979312896728516,25.74188804626465,81.02745819091797,82.47627258300781,128.21107482910156,132.1658172607422,22.319997787475586,17.48349952697754,17.283498764038086,16.946500778198242,20.146499633789062,19.24650001525879,19.296499252319336,19.24650001525879,0.4390000104904175,0.4399999976158142,0.4410000145435333,0.4410000145435333,0.44999998807907104
2024-09-24T09:05,HAM,53.630402,9.98823,16.90850067138672,83.0,14.002029418945312,17.12799072265625,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1003.2999877929688,1002.1190795898438,100.0,0.0,82.0,100.0,23380.0,0.0,0.10868322104215622,0.3277066946029663,7.4215898513793945,10.00903606414795,10.29625129699707,10.5142183303833,230.90614318847656,232.30569458007812,233.53067016601562,231.95291137695312,15.84000015258789,15.658500671386719,15.158500671386719,14.658500671386719,18.808500289916992,16.758501052856445,15.958499908447266,15.958499908447266,0.1509999930858612,0.1509999930858612,0.14800000190734863,0.14100000262260437,0.14900000393390656
2024-09-24T18:35,IAH,29.9843998,-95.34140015,33.519500732421875,60.0,24.689697265625,40.19975662231445,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.9000244140625,1008.8618774414062,26.0,26.0,0.0,2.0,38200.0,0.0,0.5226093530654907,2.0688939094543457,3.826852560043335,3.826852560043335,5.890613555908203,4.553679466247559,318.81414794921875,318.81414794921875,86.42374420166016,341.56494140625,6.119999885559082,30.613000869750977,30.413000106811523,27.9064998626709,35.006500244140625,30.85650062561035,27.556499481201172,27.556499481201172,0.11999999731779099,0.12800000607967377,0.15000000596046448,0.19599999487400055,0.27000001072883606
2024-09-24T09:25,CPH,55.61790085,12.65600014,17.243499755859375,88.0,15.237316131591797,18.323286056518555,82.0,0.4000000059604645,0.4000000059604645,0.0,0.0,0.0,3.0,1002.7999877929688,1002.446044921875,100.0,17.0,100.0,100.0,11140.0,0.029999999329447746,0.04844381660223007,0.23625671863555908,4.679999828338623,17.819089889526367,18.888851165771484,22.197729110717773,172.0,171.86997985839844,172.33328247070312,171.60716247558594,14.039999961853027,15.699999809265137,15.199999809265137,14.800000190734863,18.049999237060547,16.5,16.700000762939453,16.549999237060547,0.3400000035762787,0.3199999928474426,0.2669999897480011,0.27000001072883606,0.296999990940094
2024-09-24T09:40,LHR,51.4706,-0.461941,14.767499923706055,83.0,11.908443450927734,13.726404190063477,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1003.5,1000.765869140625,100.0,100.0,42.0,14.0,23020.0,0.0,0.07347731292247772,0.2858678102493286,11.200571060180664,18.584508895874023,20.11172866821289,20.873790740966797,315.0000915527344,315.78472900390625,315.7251281738281,315.0000915527344,25.919998168945312,13.867499351501465,13.467499732971191,12.867499351501465,15.367499351501465,14.917499542236328,15.767499923706055,16.517499923706055,0.328000009059906,0.33000001311302185,0.335999995470047,0.3499999940395355,0.33500000834465027
2024-09-24T10:10,RIX,56.92359924,23.97109985,20.049999237060547,61.0,12.29823112487793,18.823760986328125,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1009.7000122070312,1008.7593994140625,93.0,0.0,29.0,100.0,53520.0,0.1899999976158142,0.2805887460708618,0.9151433706283569,13.319999694824219,17.90253448486328,18.861387252807617,20.26579475402832,157.0,164.84588623046875,166.7594757080078,167.69200134277344,28.079999923706055,18.519500732421875,17.819499969482422,16.91950035095215,20.850000381469727,18.219501495361328,15.269499778747559,15.269499778747559,0.11400000005960464,0.11699999868869781,0.12099999934434891,0.12999999523162842,0.13099999725818634
